Date,HFI,CA,EM,EMN,ED,EDD,EDM,EDRA,FIA,GM,LE,MF,M,rf,SP500,MSCI_WORLD,Corp3y,Corp10y,spread_mat,Mom,high_yield,inv_grade,default_spread
2013-04-30,0.0139,0.0014,0.0162,0.0101,0.012,0.0134,0.0113,0.0065,0.0034,0.0177,0.0126,0.035,0.0109,0.0005,0.0180856825531359,0.025405067108388,0.010995652173913042,0.03987826086956522,0.028882608695652175,0.22,0.08638695652173914,0.020582608695652174,0.06580434782608696
2013-05-31,0.0042,0.013,-0.002,0.004,0.0227,0.0238,0.0223,0.008,0.0001,-0.0005,0.0119,-0.0498,0.0037,0.0004,0.020766732418909098,0.011096794767506,0.013695238095238095,0.04417619047619047,0.03048095238095238,-2.02,0.0993904761904762,0.024428571428571424,0.07496190476190477
2013-06-30,-0.0166,-0.0033,-0.0264,0.0057,-0.0131,-0.0086,-0.0153,0.0017,-0.0114,-0.0248,-0.0063,-0.0542,-0.0074,0.0004,-0.0150019333202477,-0.0256250082251175,0.01421304347826087,0.046969565217391304,0.032756521739130434,0.52,0.09732173913043479,0.02700434782608696,0.07031739130434783
2013-07-31,0.0088,-0.0008,-0.0009,0.0202,0.0151,0.0131,0.0161,0.0099,0.0038,0.0026,0.0195,-0.0106,0.0116,0.0004,0.0494605712796532,0.0465611253309994,0.013628571428571429,0.04825714285714286,0.03462857142857143,1.76,0.0983095238095238,0.028414285714285715,0.0698952380952381
2013-08-31,-0.0054,0.0072,-0.0024,-0.0172,-0.0004,-0.0048,0.0016,0.0001,0.0021,-0.0092,-0.0111,-0.0277,0.0008,0.0003,-0.031294465537713895,-0.0226635076515229,0.013685714285714285,0.04872380952380952,0.035038095238095236,0.02,0.09834285714285712,0.02899523809523809,0.06934761904761903
2013-09-30,0.0127,0.0024,0.0128,0.0091,0.0145,0.0138,0.0149,0.0081,0.0051,0.0084,0.0264,-0.0015,0.0142,0.0002,0.029746704101057498,0.0355002148668686,0.012130434782608697,0.04617391304347827,0.03404347826086957,3.06,0.09744347826086956,0.027421739130434785,0.07002173913043477
2013-10-31,0.0159,0.0092,0.0201,0.0117,0.0145,0.0153,0.0141,0.0057,0.0061,0.0101,0.0254,0.0296,0.0177,0.0004,0.044600588960842,0.0387769259650003,0.011186363636363637,0.046940909090909096,0.035754545454545456,0.08,0.09305909090909091,0.028022727272727276,0.06503636363636364
2013-11-30,0.0131,-0.002,0.0108,0.0259,0.0168,0.0155,0.0174,0.001,0.005,0.0103,0.0185,0.0209,0.0086,0.0006,0.028048279588698,0.0198822444353312,0.011109523809523809,0.04751904761904762,0.03640952380952381,0.44,0.09164285714285712,0.028704761904761903,0.06293809523809522
2013-12-31,0.0119,0.0054,0.0128,0.013,0.0161,0.0194,0.0147,0.0039,0.0018,0.0071,0.018,0.001,0.0163,0.0007000000000000001,0.023559382769627598,0.019768514103396,0.01078181818181818,0.04608181818181818,0.0353,0.02,0.0905681818181818,0.028077272727272725,0.06249090909090907
2014-01-31,-0.0029,0.0209,-0.0227,0.0008,0.0029,0.004,0.0024,0.0049,0.01,-0.0105,-0.0008,-0.0342,0.0081,0.0002,-0.0355827208806248,-0.0330784229611741,0.010395000000000001,0.044235,0.033839999999999995,1.71,0.09081,0.02705,0.06376
2014-02-28,0.0172,0.0014,0.0179,0.0026,0.0275,0.0204,0.0308,0.0093,0.0066,0.0069,0.0288,0.0094,0.0141,0.0005,0.04311846022364849,0.0402111211444655,0.010971428571428571,0.04421428571428572,0.03324285714285715,2.07,0.08933809523809524,0.02723809523809524,0.0621
2014-03-31,-0.0048,0.0022,-0.0151,-0.0059,-0.0014,0.006,-0.0048,-0.0068,0.0041,-0.0024,-0.0119,-0.0182,-0.0026,0.0005,0.006929904852569941,-0.000496380112269934,0.011066666666666667,0.04356190476190476,0.03249523809523809,-3.29,0.0875095238095238,0.02602857142857143,0.06148095238095237
2014-04-30,-0.0021,0.0033,-0.0058,-0.007,0.0003,0.0037,-0.0014,0.0055,0.0044,0.0001,-0.0103,0.0042,-0.0043,0.0003,0.00620345722937032,0.00533098042107371,0.010534782608695652,0.04203043478260869,0.031495652173913036,-3.89,0.08752173913043478,0.02505217391304348,0.06246956521739129
2014-05-31,0.0113,-0.0052,0.0135,-0.0027,0.0107,0.0145,0.009,0.0056,0.0045,0.0102,0.0151,0.0309,0.0089,0.0004,0.0210316237133589,0.0190662578168121,0.011000000000000001,0.04213809523809524,0.031138095238095236,0.87,0.08109047619047619,0.025723809523809524,0.05536666666666666
2014-06-30,0.0096,0.0005,0.0114,0.007,0.0166,0.0141,0.0177,0.0127,0.004,0.0053,0.0101,0.0154,0.0045,0.0004,0.0190575487244362,0.012388563036541001,0.011530434782608696,0.04183913043478261,0.030308695652173912,0.69,0.08274347826086957,0.025486956521739126,0.05725652173913044
2014-07-31,-0.0031,0.0006,0.0045,-0.007,-0.0059,-0.0019,-0.0077,-0.014,0.003,-0.0001,-0.0097,-0.0103,0.0013,0.0003,-0.0150785116621617,-0.00853786690858149,0.011540909090909091,0.04066363636363637,0.029122727272727276,-0.12,0.08824090909090909,0.024854545454545452,0.06338636363636364
2014-08-31,0.0088,-0.0028,0.0031,-0.0002,0.0012,-0.0048,0.0038,0.0022,0.0018,0.0113,0.0129,0.0502,0.0083,0.0003,0.0376520477162212,0.024397054337294,0.01249090909090909,0.04166818181818182,0.02917727272727273,0.82,0.0922409090909091,0.025886363636363638,0.06635454545454546
2014-09-30,-0.0001,-0.0069,0.0014,-0.0028,-0.0137,-0.007,-0.0165,-0.0149,0.0042,0.0054,-0.0018,0.0172,0.0098,0.0002,-0.0155151500505197,-0.0116028872412415,0.012308695652173914,0.04015652173913043,0.027847826086956518,0.5,0.09794782608695651,0.02525217391304348,0.07269565217391304
2014-10-31,-0.008,-0.0179,-0.0112,0.0045,-0.0216,-0.0196,-0.0224,-0.0235,-0.001,-0.0092,0.0001,0.0181,-0.0049,0.0001,0.023206258162650602,0.0106065040943452,0.013566666666666666,0.041028571428571435,0.02746190476190477,-0.06,0.10067142857142856,0.02563333333333333,0.07503809523809524
2014-11-30,0.015,-0.001,0.0171,0.0057,0.0055,0.0014,0.0073,0.0057,0.0021,0.0165,0.0189,0.075,0.0122,0.0002,0.0245323112680073,0.0272164894594977,0.015518181818181818,0.041281818181818176,0.025763636363636357,0.69,0.11231363636363635,0.025113636363636362,0.08719999999999999
2014-12-31,0.0001,-0.0115,0.0019,-0.0069,-0.0055,-0.0049,-0.0057,0.0008,-0.0007,-0.0025,0.0035,0.0167,0.0041,0.0004,-0.00418834621821995,-0.00880049517052916,0.014995238095238094,0.03855238095238095,0.023557142857142853,1.12,0.1135904761904762,0.02258571428571429,0.09100476190476191
